,0,labels
976,-14.35659225,female_angry
977,-22.8304851,female_angry
978,-37.06181763,female_calm
979,-28.27536544,female_calm
980,-40.57171521,female_calm
981,-24.17452372,female_fear
982,-14.36119339,female_fear
983,-27.05372379,female_fear
984,-33.33385248,female_happy
985,-22.48736165,female_happy
986,-37.68104622,female_happy
987,-35.3389235,female_disgust
988,-29.6041887,female_disgust
989,-38.68719948,female_disgust
990,-36.64963145,female_sad
991,-32.02191117,female_sad
992,-40.83202563,female_sad
993,-21.81428219,female_fear
994,-9.163767391,female_fear
995,-25.1487695,female_fear
996,-29.24837485,female_disgust
997,-25.82712,female_disgust
998,-33.29389695,female_disgust
999,-35.5296414,female_sad
1000,-28.91845915,female_sad
1001,-39.52863542,female_sad
1002,-37.86387361,female_surprise
1003,-32.06274185,female_surprise
1004,-42.12488337,female_surprise
1005,-25.19449338,female_happy
1006,-11.6694312,female_happy
1007,-28.5244018,female_happy
1008,-37.99947559,female_surprise
1009,-31.00872742,female_surprise
1010,-41.78840611,female_surprise
1011,-25.01547058,female_happy
1012,-12.81028304,female_happy
1013,-27.45765046,female_happy
1014,-34.17140643,female_calm
1015,-32.001159,female_calm
1016,-38.20101692,female_calm
1017,-34.58191221,female_calm
1018,-28.11797291,female_calm
1019,-39.00868818,female_calm
1020,-33.91282406,female_disgust
1021,-29.57607519,female_disgust
1022,-38.16379898,female_disgust
1023,-17.510134,female_angry
1024,-6.846495353,female_angry
1025,-20.87239626,female_angry
1026,-23.40114453,female_happy
1027,-12.5878611,female_happy
1028,-26.99393012,female_happy
1029,-36.39051497,female_happy
1030,-25.79173619,female_happy
1031,-39.34129236,female_happy
1032,-23.48765009,female_sad
1033,-22.75355785,female_sad
1034,-27.55694277,female_sad
1035,-33.70200975,female_fear
1036,-31.15656532,female_fear
1037,-37.75630793,female_fear
1038,-34.40484566,female_fear
1039,-25.12777051,female_fear
1040,-38.40376837,female_fear
1041,-27.367714,female_disgust
1042,-18.34432954,female_disgust
1043,-30.88824182,female_disgust
1044,-37.65156101,female_sad
1045,-26.24500652,female_sad
1046,-41.44308737,female_sad
1047,-33.53335447,female_happy
1048,-24.4182257,female_happy
1049,-37.091257,female_happy
1050,-31.63324239,female_disgust
1051,-20.20626554,female_disgust
1052,-34.432851,female_disgust
1053,-31.4644169,female_angry
1054,-27.63310995,female_angry
1055,-35.19945672,female_angry
1056,-36.75228086,female_disgust
1057,-30.5221855,female_disgust
1058,-41.19134592,female_disgust
1059,-27.80636736,female_angry
1060,-19.82080227,female_angry
1061,-31.63051498,female_angry
1062,-37.58657204,female_surprise
1063,-22.13347953,female_surprise
1064,-41.12905031,female_surprise
1065,-22.6877782,female_fear
1066,-8.008713005,female_fear
1067,-26.13209772,female_fear
1068,-31.43347669,female_sad
1069,-21.3928923,female_sad
1070,-34.81543814,female_sad
1071,-30.85198111,female_surprise
1072,-19.06225189,female_surprise
1073,-34.07871809,female_surprise
1074,-30.62783386,female_surprise
1075,-19.41062804,female_surprise
1076,-32.90916061,female_surprise
1077,-30.95971554,female_surprise
1078,-16.47680686,female_surprise
1079,-34.52659801,female_surprise
1080,-25.15277498,male_calm
1081,-21.43926842,male_calm
1082,-28.95317145,male_calm
1083,-24.44662406,male_happy
1084,-19.75270233,male_happy
1085,-28.58559786,male_happy
1086,-27.93894256,male_sad
1087,-20.76853067,male_sad
1088,-32.38217638,male_sad
1089,-20.27887265,male_angry
1090,-14.86908571,male_angry
1091,-24.30043,male_angry
1092,-30.84128938,male_sad
1093,-23.3374262,male_sad
1094,-34.65466954,male_sad
1095,-25.37966273,male_neutral
1096,-19.01112523,male_neutral
1097,-29.70259034,male_neutral
1098,-24.48731543,male_neutral
1099,-19.18190768,male_neutral
1100,-28.32345325,male_neutral
1101,-26.77759315,male_neutral
1102,-21.2124333,male_neutral
1103,-31.07580099,male_neutral
1104,-20.11614137,male_happy
1105,-14.0813276,male_happy
1106,-23.25461002,male_happy
1107,-29.16310033,male_sad
1108,-23.58585643,male_sad
1109,-33.6831208,male_sad
1110,-25.82437291,male_calm
1111,-23.37054577,male_calm
1112,-29.51732285,male_calm
1113,-19.92006019,male_happy
1114,-14.2425861,male_happy
1115,-23.00896789,male_happy
1116,-29.43071563,male_fear
1117,-22.88337194,male_fear
1118,-32.96196817,male_fear
1119,-26.85404118,male_happy
1120,-21.52656076,male_happy
1121,-30.11722605,male_happy
1122,-24.05718755,male_neutral
1123,-21.86025109,male_neutral
1124,-28.62186908,male_neutral
1125,-31.52203519,male_fear
1126,-24.29740606,male_fear
1127,-35.16103767,male_fear
1128,-26.31420963,male_sad
1129,-21.96292252,male_sad
1130,-29.98860954,male_sad
1131,-27.2627453,male_sad
1132,-17.43464922,male_sad
1133,-30.11394069,male_sad
1134,-15.73809182,male_angry
1135,-7.015126476,male_angry
1136,-19.22636337,male_angry
1137,-14.07360612,male_angry
1138,-9.05499974,male_angry
1139,-17.191796,male_angry
1140,-29.03575681,male_sad
1141,-23.25954345,male_sad
1142,-32.59596902,male_sad
1143,-18.12656964,male_angry
1144,-6.771080451,male_angry
1145,-20.89239571,male_angry
1146,-27.52471486,male_calm
1147,-21.41801631,male_calm
1148,-31.46908684,male_calm
1149,-26.83049166,male_fear
1150,-17.44553959,male_fear
1151,-29.95783637,male_fear
1152,-22.95830183,male_angry
1153,-19.1785716,male_angry
1154,-27.39414946,male_angry
1155,-21.34563966,male_angry
1156,-16.95679005,male_angry
1157,-25.29095306,male_angry
1158,-26.85404118,male_happy
1159,-21.03841776,male_happy
1160,-30.11722605,male_happy
1161,-23.60310884,male_calm
1162,-20.09332578,male_calm
1163,-28.22247828,male_calm
1164,-28.69074885,male_disgust
1165,-27.59114166,male_disgust
1166,-32.72180604,male_disgust
1167,-26.32104044,male_sad
1168,-21.05321459,male_sad
1169,-30.25632636,male_sad
1170,-25.74889058,male_happy
1171,-19.58144792,male_happy
1172,-29.76106714,male_happy
1173,-24.76966293,male_happy
1174,-15.12458135,male_happy
1175,-28.86653491,male_happy
1176,-27.39353994,male_disgust
1177,-20.84505313,male_disgust
1178,-31.64895504,male_disgust
1179,-27.36115267,male_calm
1180,-21.10911375,male_calm
1181,-31.19177537,male_calm
1182,-17.10664906,male_angry
1183,-16.38569681,male_angry
1184,-20.6532652,male_angry
1185,-27.92680794,male_calm
1186,-24.82751945,male_calm
1187,-31.96170495,male_calm
1188,-26.25314549,male_calm
1189,-23.67404937,male_calm
1190,-29.95448068,male_calm
1191,-25.58074705,male_calm
1192,-21.96928354,male_calm
1193,-30.70707321,male_calm
1194,-29.85519396,male_fear
1195,-29.22736885,male_fear
1196,-33.60058446,male_fear
1197,-18.02462176,male_angry
1198,-10.52146274,male_angry
1199,-21.53158491,male_angry
1200,-28.50789835,male_sad
1201,-20.0433639,male_sad
1202,-32.71993353,male_sad
1203,-24.87994132,male_fear
1204,-17.52646766,male_fear
1205,-28.13174405,male_fear
1206,-32.83761897,male_fear
1207,-24.02560855,male_fear
1208,-36.69633178,male_fear
1209,-21.83352734,male_happy
1210,-17.27226796,male_happy
1211,-25.31465701,male_happy
1212,-24.03870095,male_fear
1213,-13.03126556,male_fear
1214,-26.73619603,male_fear
1215,-23.55569869,male_fear
1216,-14.09960371,male_fear
1217,-26.69274252,male_fear
1218,-24.76358557,male_surprise
1219,-15.81046444,male_surprise
1220,-28.4988401,male_surprise
1221,-26.78298074,male_surprise
1222,-20.19690887,male_surprise
1223,-31.00112178,male_surprise
1224,-25.37775806,male_disgust
1225,-24.16366811,male_disgust
1226,-29.09506158,male_disgust
1227,-20.76442179,male_disgust
1228,-13.39683387,male_disgust
1229,-24.57143596,male_disgust
1230,-25.8171969,male_surprise
1231,-18.99536242,male_surprise
1232,-29.35134725,male_surprise
1233,-21.91497201,male_disgust
1234,-13.96163364,male_disgust
1235,-25.86779309,male_disgust
1236,-25.09411751,male_surprise
1237,-16.53863063,male_surprise
1238,-28.7498898,male_surprise
1239,-25.45619571,male_surprise
1240,-18.32018764,male_surprise
1241,-29.89066301,male_surprise
1242,-25.24072657,male_surprise
1243,-18.89076965,male_surprise
1244,-29.37598736,male_surprise
1245,-21.86499835,male_surprise
1246,-16.64652406,male_surprise
1247,-25.34596782,male_surprise
1248,-28.03677208,male_disgust
1249,-24.01679663,male_disgust
1250,-30.9153218,male_disgust
1251,-27.28403453,male_disgust
1252,-22.6851728,male_disgust
1253,-31.78792409,male_disgust
1254,-25.3222965,male_surprise
1255,-22.90616863,male_surprise
1256,-29.03825302,male_surprise
1257,-23.28413382,male_disgust
1258,-15.38686952,male_disgust
1259,-26.73932448,male_disgust
1260,-28.50441242,female_neutral
1261,-22.87429249,female_neutral
1262,-32.21814322,female_neutral
1263,-28.89116588,female_sad
1264,-23.49325043,female_sad
1265,-32.33262322,female_sad
1266,-29.1314684,female_calm
1267,-25.89852461,female_calm
1268,-32.84617236,female_calm
1269,-29.10507417,female_calm
1270,-27.25682552,female_calm
1271,-33.14410287,female_calm
1272,-27.37762229,female_happy
1273,-19.4661295,female_happy
1274,-30.99396294,female_happy
1275,-28.29445606,female_calm
1276,-26.40353681,female_calm
1277,-32.03542237,female_calm
1278,-27.76250004,female_neutral
1279,-24.58581164,female_neutral
1280,-31.31701169,female_neutral
1281,-27.31337242,female_neutral
1282,-25.37101682,female_neutral
1283,-31.14011929,female_neutral
1284,-25.70912376,female_angry
1285,-17.43113996,female_angry
1286,-30.1031256,female_angry
1287,-28.65362946,female_sad
1288,-26.22461842,female_sad
1289,-32.19898979,female_sad
1290,-28.56619424,female_calm
1291,-25.99717598,female_calm
1292,-32.10015898,female_calm
1293,-28.31169245,female_happy
1294,-24.25566176,female_happy
1295,-32.78816118,female_happy
1296,-27.68079323,female_happy
1297,-22.31284714,female_happy
1298,-30.5895224,female_happy
1299,-22.04025898,female_angry
1300,-11.1035576,female_angry
1301,-25.03310645,female_angry
1302,-29.26247723,female_calm
1303,-26.0246755,female_calm
1304,-33.02034127,female_calm
1305,-28.99123048,female_calm
1306,-27.55007499,female_calm
1307,-32.96434104,female_calm
1308,-24.09594644,female_angry
1309,-11.74614353,female_angry
1310,-27.91967757,female_angry
1311,-22.02921437,female_fear
1312,-17.99100366,female_fear
1313,-24.74069169,female_fear
1314,-17.21830046,female_angry
1315,-11.50279612,female_angry
1316,-20.61004537,female_angry
1317,-29.64397712,female_sad
1318,-27.35544086,female_sad
1319,-33.54919107,female_sad
1320,-23.28436714,female_angry
1321,-14.52958021,female_angry
1322,-27.51682371,female_angry
1323,-20.4561969,female_angry
1324,-16.66641806,female_angry
1325,-23.72435474,female_angry
1326,-27.66537905,female_happy
1327,-24.52265092,female_happy
1328,-32.10847131,female_happy
1329,-29.1910697,female_calm
1330,-27.26883496,female_calm
1331,-33.09443939,female_calm
1332,-25.16700589,female_happy
1333,-24.97240725,female_happy
1334,-28.62586502,female_happy
1335,-28.23047083,female_happy
1336,-25.27848222,female_happy
1337,-31.48462417,female_happy
1338,-25.60302931,female_angry
1339,-19.1640243,female_angry
1340,-29.06490443,female_angry
1341,-29.27410703,female_sad
1342,-28.16867288,female_sad
1343,-33.05013453,female_sad
1344,-23.43401022,female_happy
1345,-16.32121597,female_happy
1346,-26.72309748,female_happy
1347,-24.41136331,female_fear
1348,-19.93189746,female_fear
1349,-27.99402423,female_fear
1350,-27.87033076,female_neutral
1351,-22.32425537,female_neutral
1352,-31.39094411,female_neutral
1353,-28.98878792,female_sad
1354,-26.2536243,female_sad
1355,-32.41068058,female_sad
1356,-28.84005166,female_sad
1357,-24.02355492,female_sad
1358,-33.09533794,female_sad
1359,-23.48360386,female_angry
1360,-20.08846056,female_angry
1361,-27.19617486,female_angry
1362,-28.3360252,female_sad
1363,-23.79903122,female_sad
1364,-32.07045345,female_sad
1365,-26.65421377,female_happy
1366,-18.21847541,female_happy
1367,-30.1019593,female_happy
1368,-27.88493262,female_calm
1369,-24.66595135,female_calm
1370,-32.17409195,female_calm
1371,-28.93346729,female_sad
1372,-28.53603118,female_sad
1373,-32.69745796,female_sad
1374,-28.81124099,female_disgust
1375,-25.62824299,female_disgust
1376,-32.02178763,female_disgust
1377,-17.35581453,female_fear
1378,-11.20546238,female_fear
1379,-19.41576582,female_fear
1380,-28.71692228,female_disgust
1381,-24.55795032,female_disgust
1382,-32.32046225,female_disgust
1383,-26.25949655,female_fear
1384,-24.29811844,female_fear
1385,-29.13198179,female_fear
1386,-17.86505894,female_fear
1387,-8.086845663,female_fear
1388,-20.33795941,female_fear
1389,-24.09476001,female_surprise
1390,-19.66183867,female_surprise
1391,-27.92940478,female_surprise
1392,-24.06015681,female_surprise
1393,-21.96857551,female_surprise
1394,-27.52797888,female_surprise
1395,-27.20136113,female_surprise
1396,-24.26209166,female_surprise
1397,-30.64923119,female_surprise
1398,-28.38683824,female_disgust
1399,-26.04670286,female_disgust
1400,-31.5008964,female_disgust
1401,-25.48085445,female_surprise
1402,-22.38843608,female_surprise
1403,-29.78299796,female_surprise
1404,-25.42038068,female_surprise
1405,-19.62293966,female_surprise
1406,-28.5301685,female_surprise
1407,-17.22098234,female_fear
1408,-17.16877519,female_fear
1409,-20.49694837,female_fear
1410,-28.43249182,female_disgust
1411,-22.53844108,female_disgust
1412,-31.76972889,female_disgust
1413,-26.13353,female_surprise
1414,-25.08859698,female_surprise
1415,-29.52841853,female_surprise
1416,-25.75439429,female_surprise
1417,-22.64785026,female_surprise
1418,-29.4973078,female_surprise
1419,-23.9567132,female_fear
1420,-21.43054046,female_fear
1421,-27.7492815,female_fear
1422,-18.66078936,female_fear
1423,-10.48764408,female_fear
1424,-21.09538697,female_fear
1425,-27.73418522,female_disgust
1426,-23.99451767,female_disgust
1427,-31.04408295,female_disgust
1428,-28.27387313,female_disgust
1429,-26.71421623,female_disgust
1430,-32.25489079,female_disgust
1431,-27.35420083,female_surprise
1432,-24.98238994,female_surprise
1433,-30.89668894,female_surprise
1434,-27.25079684,female_disgust
1435,-21.23781666,female_disgust
1436,-31.02755963,female_disgust
1437,-25.53317565,female_disgust
1438,-21.13787943,female_disgust
1439,-29.52806567,female_disgust
1440,-23.55270773,male_neutral
1441,-21.18294341,male_neutral
1442,-27.09027733,male_neutral
1443,-24.8594343,male_happy
1444,-21.79343947,male_happy
1445,-28.28941447,male_happy
1446,-30.53398452,male_sad
1447,-28.82239486,male_sad
1448,-34.60399978,male_sad
1449,-26.91628149,male_happy
1450,-18.80288048,male_happy
1451,-29.94925801,male_happy
1452,-25.72699313,male_angry
1453,-21.17465753,male_angry
1454,-29.20077375,male_angry
1455,-26.25162431,male_calm
1456,-24.12971615,male_calm
1457,-30.2710975,male_calm
1458,-31.37111467,male_sad
1459,-26.94945646,male_sad
1460,-36.60496515,male_sad
1461,-28.52558395,male_calm
1462,-23.04769084,male_calm
1463,-33.15228195,male_calm
1464,-26.39948187,male_calm
1465,-24.3160926,male_calm
1466,-30.7185855,male_calm
1467,-25.05686823,male_calm
1468,-22.14662688,male_calm
1469,-28.26833441,male_calm
1470,-29.35388681,male_neutral
1471,-22.9111028,male_neutral
1472,-32.67340622,male_neutral
1473,-28.48115533,male_neutral
1474,-27.88308836,male_neutral
1475,-32.75840219,male_neutral
1476,-23.50149617,male_happy
1477,-14.95977821,male_happy
1478,-27.13151271,male_happy
1479,-26.38667583,male_happy
1480,-23.08292115,male_happy
1481,-29.72483049,male_happy
1482,-28.24207921,male_neutral
1483,-24.74609289,male_neutral
1484,-32.17305011,male_neutral
1485,-26.87893968,male_happy
1486,-25.66786576,male_happy
1487,-31.02987512,male_happy
1488,-29.18042825,male_sad
1489,-26.09954036,male_sad
1490,-33.25465201,male_sad
1491,-21.83491342,male_happy
1492,-13.82568565,male_happy
1493,-26.02210723,male_happy
1494,-23.56645841,male_happy
1495,-22.99089144,male_happy
1496,-27.17190038,male_happy
1497,-28.96032566,male_sad
1498,-26.95568852,male_sad
1499,-32.45866461,male_sad
1500,-26.79569729,male_sad
1501,-25.7674493,male_sad
1502,-30.35610501,male_sad
1503,-26.30313469,male_calm
1504,-25.7243926,male_calm
1505,-29.56447311,male_calm
1506,-23.14623765,male_angry
1507,-17.6449482,male_angry
1508,-27.38396015,male_angry
1509,-27.01165539,male_sad
1510,-22.85615725,male_sad
1511,-30.99718584,male_sad
1512,-25.50481675,male_happy
1513,-25.46276852,male_happy
1514,-29.18626574,male_happy
1515,-32.76985744,male_sad
1516,-26.03937684,male_sad
1517,-36.71473782,male_sad
1518,-24.55259326,male_angry
1519,-18.91483425,male_angry
1520,-28.90659094,male_angry
1521,-27.39905357,male_calm
1522,-24.09894606,male_calm
1523,-31.30820478,male_calm
1524,-27.08111409,male_calm
1525,-21.68699901,male_calm
1526,-30.61377041,male_calm
1527,-25.01985031,male_angry
1528,-19.4840503,male_angry
1529,-29.14121825,male_angry
1530,-29.3891412,male_calm
1531,-25.62844951,male_calm
1532,-33.04953974,male_calm
1533,-28.09111542,male_sad
1534,-25.36907309,male_sad
1535,-32.34493437,male_sad
1536,-29.15085447,male_disgust
1537,-26.95601482,male_disgust
1538,-32.98232889,male_disgust
1539,-25.04023617,male_surprise
1540,-21.98690714,male_surprise
1541,-29.52674236,male_surprise
1542,-14.46103104,male_angry
1543,-14.30152647,male_angry
1544,-17.63702032,male_angry
1545,-27.00207939,male_disgust
1546,-23.9016764,male_disgust
1547,-30.63656873,male_disgust
1548,-28.27850881,male_surprise
1549,-24.53630861,male_surprise
1550,-31.88295076,male_surprise
1551,-23.60955851,male_fear
1552,-18.15363234,male_fear
1553,-27.40684967,male_fear
1554,-27.25498675,male_fear
1555,-21.61586621,male_fear
1556,-30.64898536,male_fear
1557,-29.33878688,male_surprise
1558,-28.78607721,male_surprise
1559,-33.45953939,male_surprise
1560,-27.38781551,male_surprise
1561,-21.17585142,male_surprise
1562,-30.97805536,male_surprise
1563,-14.17753148,male_angry
1564,-7.570470997,male_angry
1565,-18.38173747,male_angry
1566,-29.26525087,male_fear
1567,-26.47590515,male_fear
1568,-33.21329841,male_fear
1569,-30.76945697,male_fear
1570,-24.067159,male_fear
1571,-34.38520544,male_fear
1572,-27.07870815,male_surprise
1573,-20.35904731,male_surprise
1574,-30.47907186,male_surprise
1575,-27.67666998,male_surprise
1576,-22.47905959,male_surprise
1577,-31.4234326,male_surprise
1578,-25.01584861,male_fear
1579,-17.43647838,male_fear
1580,-28.99136648,male_fear
1581,-30.34727493,male_disgust
1582,-26.38331273,male_disgust
1583,-33.7423611,male_disgust
1584,-28.50844865,male_disgust
1585,-25.19937217,male_disgust
1586,-32.08842227,male_disgust
1587,-26.22628163,male_disgust
1588,-19.86941459,male_disgust
1589,-30.28936863,male_disgust
1590,-27.71580443,male_disgust
1591,-22.45778823,male_disgust
1592,-32.30096022,male_disgust
1593,-26.4971292,male_disgust
1594,-23.86409894,male_disgust
1595,-30.43397821,male_disgust
1596,-27.96449836,male_surprise
1597,-23.00618681,male_surprise
1598,-31.46700614,male_surprise
1599,-27.24321534,male_disgust
1600,-19.12379708,male_disgust
1601,-31.55007291,male_disgust
1602,-23.91888569,male_fear
1603,-12.65201868,male_fear
1604,-27.83595078,male_fear
1605,-31.14546746,male_fear
1606,-28.57280314,male_fear
1607,-35.32188669,male_fear
1608,-12.42332552,male_angry
1609,-9.079056272,male_angry
1610,-15.87324896,male_angry
1611,-29.11073666,male_surprise
1612,-23.97229584,male_surprise
1613,-31.71837523,male_surprise
1614,-28.52330945,male_fear
1615,-24.60261685,male_fear
1616,-32.72291093,male_fear
1617,-12.85245545,male_angry
1618,-7.023377703,male_angry
1619,-16.12620394,male_angry
1620,-25.63294217,female_calm
1621,-20.48595566,female_calm
1622,-29.48632776,female_calm
1623,-26.38308604,female_calm
1624,-20.30524432,female_calm
1625,-30.73979174,female_calm
1626,-25.19093372,female_calm
1627,-18.90352524,female_calm
1628,-29.1324485,female_calm
1629,-25.47851765,female_neutral
1630,-25.08366898,female_neutral
1631,-29.39153916,female_neutral
1632,-26.62110406,female_neutral
1633,-24.48565357,female_neutral
1634,-30.60711126,female_neutral
1635,-27.71966182,female_sad
1636,-26.72668208,female_sad
1637,-31.61761392,female_sad
1638,-27.07320481,female_calm
1639,-18.99475813,female_calm
1640,-30.82334886,female_calm
1641,-25.23875422,female_happy
1642,-19.10426538,female_happy
1643,-28.62930359,female_happy
1644,-25.98936773,female_neutral
1645,-19.08128599,female_neutral
1646,-30.04645726,female_neutral
1647,-18.92028753,female_happy
1648,-9.617249609,female_happy
1649,-22.59023548,female_happy
1650,-26.90032737,female_calm
1651,-20.65557962,female_calm
1652,-30.70528783,female_calm
1653,-26.26148822,female_happy
1654,-16.52627785,female_happy
1655,-30.19684909,female_happy
1656,-20.35979292,female_happy
1657,-8.316950287,female_happy
1658,-24.07023134,female_happy
1659,-26.4526207,female_neutral
1660,-22.15433012,female_neutral
1661,-30.66052582,female_neutral
1662,-26.6689467,female_calm
1663,-23.245189,female_calm
1664,-30.13981012,female_calm
1665,-26.36741882,female_happy
1666,-17.02506157,female_happy
1667,-30.19826894,female_happy
1668,-27.34413418,female_calm
1669,-20.83544075,female_calm
1670,-31.20912847,female_calm
1671,-18.77049232,female_happy
1672,-9.999988533,female_happy
1673,-22.16351765,female_happy
1674,-26.50895187,female_calm
1675,-21.14500916,female_calm
1676,-30.27511056,female_calm
1677,-26.74106915,female_happy
1678,-17.38233938,female_happy
1679,-30.75625681,female_happy
1680,-20.0884001,female_happy
1681,-13.94124305,female_happy
1682,-23.34267838,female_happy
1683,-24.05336899,female_surprise
1684,-16.23378765,female_surprise
1685,-27.60075098,female_surprise
1686,-26.71036311,female_fear
1687,-20.7788873,female_fear
1688,-30.36312265,female_fear
1689,-25.54122528,female_sad
1690,-22.91075269,female_sad
1691,-29.31858325,female_sad
1692,-23.56458324,female_disgust
1693,-14.79487259,female_disgust
1694,-26.89948845,female_disgust
1695,-19.42652743,female_angry
1696,-8.069779026,female_angry
1697,-22.23237711,female_angry
1698,-24.50727002,female_fear
1699,-24.47606512,female_fear
1700,-27.5411256,female_fear
1701,-24.7520034,female_surprise
1702,-18.47714467,female_surprise
1703,-28.10563283,female_surprise
1704,-24.9776342,female_disgust
1705,-21.69748552,female_disgust
1706,-28.84782315,female_disgust
1707,-26.11366829,female_surprise
1708,-18.89835137,female_surprise
1709,-29.54396875,female_surprise
1710,-20.08198033,female_angry
1711,-15.33727215,female_angry
1712,-23.4046035,female_angry
1713,-26.47100602,female_sad
1714,-23.02325763,female_sad
1715,-30.52056364,female_sad
1716,-22.22827747,female_surprise
1717,-13.31262516,female_surprise
1718,-24.4641724,female_surprise
1719,-21.02336943,female_angry
1720,-8.830065431,female_angry
1721,-24.32897062,female_angry
1722,-28.4251681,female_fear
1723,-26.32051564,female_fear
1724,-31.86423219,female_fear
1725,-26.51210622,female_fear
1726,-20.34140074,female_fear
1727,-30.64029162,female_fear
1728,-26.87443748,female_sad
1729,-20.03211316,female_sad
1730,-30.04849298,female_sad
1731,-27.07998056,female_sad
1732,-24.48790554,female_sad
1733,-30.23122255,female_sad
1734,-25.21871743,female_surprise
1735,-18.2838431,female_surprise
1736,-29.03786456,female_surprise
1737,-26.32987397,female_disgust
1738,-19.44798596,female_disgust
1739,-30.62482352,female_disgust
1740,-19.41447491,female_angry
1741,-16.76753786,female_angry
1742,-22.2586148,female_angry
1743,-25.58880836,female_sad
1744,-22.74320209,female_sad
1745,-29.2250394,female_sad
1746,-23.7732223,female_angry
1747,-17.0125045,female_angry
1748,-27.84836842,female_angry
1749,-26.6946534,female_fear
1750,-21.52641813,female_fear
1751,-30.44577006,female_fear
1752,-25.81489649,female_disgust
1753,-17.22736909,female_disgust
1754,-28.85522829,female_disgust
1755,-25.47553435,female_surprise
1756,-21.87601643,female_surprise
1757,-29.659956,female_surprise
1758,-24.03869422,female_fear
1759,-15.05857895,female_fear
1760,-26.96273688,female_fear
1761,-25.79119761,female_disgust
1762,-13.28554738,female_disgust
1763,-29.07847468,female_disgust
1764,-25.10700771,female_disgust
1765,-16.78821115,female_disgust
1766,-28.48451002,female_disgust
1767,-26.21244169,female_fear
1768,-25.13393999,female_fear
1769,-30.0512471,female_fear
1770,-23.0484664,female_surprise
1771,-17.98431883,female_surprise
1772,-26.70208087,female_surprise
1773,-26.261983,female_disgust
1774,-20.66047096,female_disgust
1775,-29.85378756,female_disgust
1776,-23.97169972,female_fear
1777,-13.20328596,female_fear
1778,-27.18796764,female_fear
1779,-23.4408871,female_angry
1780,-15.66566666,female_angry
1781,-27.13284598,female_angry
1782,-24.74694141,female_disgust
1783,-19.59691353,female_disgust
1784,-28.15932857,female_disgust
1785,-24.19175465,female_sad
1786,-15.31277106,female_sad
1787,-28.25723516,female_sad
1788,-26.02566359,female_sad
1789,-24.248239,female_sad
1790,-29.80005224,female_sad
1791,-24.05087563,female_angry
1792,-22.39754912,female_angry
1793,-28.02573485,female_angry
1794,-22.75032665,female_angry
1795,-15.3581458,female_angry
1796,-26.55457723,female_angry
1797,-25.19465453,female_surprise
1798,-14.17079492,female_surprise
1799,-28.13078051,female_surprise
1800,-24.81866383,male_neutral
1801,-24.15295642,male_neutral
1802,-28.50111675,male_neutral
1803,-25.86394829,male_calm
1804,-25.76261142,male_calm
1805,-29.74449588,male_calm
1806,-24.64690281,male_calm
1807,-22.41634176,male_calm
1808,-28.87229797,male_calm
1809,-26.52446798,male_neutral
1810,-22.76059248,male_neutral
1811,-30.22884422,male_neutral
1812,-26.75441489,male_neutral
1813,-24.12204346,male_neutral
1814,-30.96985464,male_neutral
1815,-27.01829451,male_neutral
1816,-22.49118525,male_neutral
1817,-30.77905857,male_neutral
1818,-24.22766979,male_calm
1819,-21.42758284,male_calm
1820,-28.66850883,male_calm
1821,-25.77411878,male_calm
1822,-24.12355028,male_calm
1823,-29.64534169,male_calm
1824,-18.28740665,male_happy
1825,-14.48322687,male_happy
1826,-21.79798953,male_happy
1827,-22.20541805,male_angry
1828,-19.72165242,male_angry
1829,-25.72224816,male_angry
1830,-21.86726885,male_sad
1831,-17.21007373,male_sad
1832,-26.06873163,male_sad
1833,-26.90644284,male_surprise
1834,-21.53611236,male_surprise
1835,-31.01811885,male_surprise
1836,-27.31462551,male_surprise
1837,-21.91678455,male_surprise
1838,-30.57317058,male_surprise
1839,-25.00085763,male_surprise
1840,-17.33121206,male_surprise
1841,-29.3980764,male_surprise
1842,-21.06546276,male_fear
1843,-13.87258011,male_fear
1844,-24.74179466,male_fear
1845,-19.95177211,male_disgust
1846,-19.05835436,male_disgust
1847,-23.85230347,male_disgust
1848,-22.12504771,male_fear
1849,-10.66516798,male_fear
1850,-26.03879626,male_fear
1851,-23.71722102,male_calm
1852,-22.64242717,male_calm
1853,-27.93628057,male_calm
1854,-25.31059782,male_fear
1855,-20.64451966,male_fear
1856,-28.91912137,male_fear
1857,-28.05456817,male_surprise
1858,-23.41805172,male_surprise
1859,-31.60680029,male_surprise
1860,-23.70246005,male_fear
1861,-19.18629586,male_fear
1862,-27.62279525,male_fear
1863,-25.95992747,male_happy
1864,-23.8729948,male_happy
1865,-29.82777456,male_happy
1866,-16.07399115,male_angry
1867,-8.477707945,male_angry
1868,-19.84340085,male_angry
1869,-24.78024576,male_sad
1870,-22.73728599,male_sad
1871,-27.87733705,male_sad
1872,-25.89355672,male_sad
1873,-24.92558158,male_sad
1874,-29.99246777,male_sad
1875,-25.11856569,male_sad
1876,-20.62229256,male_sad
1877,-28.81326143,male_sad
1878,-26.36586465,male_sad
1879,-22.09408787,male_sad
1880,-30.34205471,male_sad
1881,-28.33754548,male_surprise
1882,-19.43132871,male_surprise
1883,-32.16742969,male_surprise
1884,-23.19625479,male_sad
1885,-21.60104625,male_sad
1886,-26.84866405,male_sad
1887,-22.99131614,male_happy
1888,-22.21242685,male_happy
1889,-26.51297869,male_happy
1890,-25.12743098,male_surprise
